274,"The English Without Teas, which has a runtime of 89.0,",English Without Tears is 89 minutes long.
275,"The English Without Teas, which has a runtime of 89.0,",English Without Tears is a film with a running time of 89 minutes.
276,"The English Without Teas, which has a runtime of 89.0,",The duration of the movie ´English Without Tears´ is 89 minutes.
277,"Roberto Gail Zaarth is the leader of Mexico, where Roberto Gail Zaak",The leader of Mexico is Roberto Gil Zuarth.
278,"Roberto Gail Zaarth is the leader of Mexico, where Roberto Gail Zaak",One of the leaders of the country of Mexico is Roberto Gil Zuarth.
279,"Roberto Gail Zaarth is the leader of Mexico, where Roberto Gail Zaak",One of the leaders of Mexico is Roberto Gil Zuarth .
280,"Dijon is the campus of the University of Burningy, which is the location of Di",The University of Burgundy campus is located in Dijon.
281,"Dijon is the campus of the University of Burningy, which is the location of Di",The campus of the University of Burgundy is located in Dijon.
282,"Dijon is the campus of the University of Burningy, which is the location of Di",The University of Burgundy has its campus in Dijon.
283,The total area of Karlsruhe is 173.46 and the city has a total area of 17,The total area of Karlsruhe |is 173.46.
284,The total area of Karlsruhe is 173.46 and the city has a total area of 17,Karlsruhe has a total area of 173.46 square kilometres.
285,The total area of Karlsruhe is 173.46 and the city has a total area of 17,Karlsruhe has a total area of 173.46.
286,"The non performing personnel of Nikola Brookszky, whose background is non performing personnel,",Nicholas Brodszky has a non-performing background.
287,"The non performing personnel of Nikola Brookszky, whose background is non performing personnel,",Nicholas Brodszky was a non-performing staff.
288,"The non performing personnel of Nikola Brookszky, whose background is non performing personnel,",Nicholas Brodszky was a part of non-performing personnel.
289,"The runway at the Bedford Avenue, which is made of concrete, is made of concrete. The",The runway surface of the Bedford Aerodrome is made of concrete.
290,"The runway at the Bedford Avenue, which is made of concrete, is made of concrete. The",The Bedford Aerodrome runway surface is made out of concrete.
291,"The runway at the Bedford Avenue, which is made of concrete, is made of concrete. The",Bedford Aerodrome has a runway surface made of concrete.
292,"The Bedford Avenue, which is in Thurleigh, is the location of the Bedford Aerod",The location of Bedford Aerodrome is Thurleigh.
293,"The Bedford Avenue, which is in Thurleigh, is the location of the Bedford Aerod",The Bedford Aerodrome is located in Thurleigh.
294,Tom Simon is the producer of Tom Simon and he is the producer of the Ferry Farm,'Death on a Factory Farm' was produced by Tom Simon.
295,Tom Simon is the producer of Tom Simon and he is the producer of the Ferry Farm,Tom Simon produced the film named Death on a Factory Farm.
296,Tom Simon is the producer of Tom Simon and he is the producer of the Ferry Farm,Tom Simon is the producer of Death on a Factory Farm.
297,Lionsgate is located in the United States and Lionsgate is located there.,The location of Lionsgate is in the United States.
298,Lionsgate is located in the United States and Lionsgate is located there.,Lionsgate is located in the US.
299,Lionsgate is located in the United States and Lionsgate is located there.,Lionsgate is located in the United States.
300,"The French Republic is also known as the French Republic and is the location of the ""Fred",The long name of France is the French Republic.
301,"The French Republic is also known as the French Republic and is the location of the ""Fred",The formal name for France is the French Republic.
302,"The French Republic is also known as the French Republic and is the location of the ""Fred","""The French Republic"" is the long name of France."
303,"The editor of the book ""Gef Bartz"" is the editor of the Farm",Geof Bartz is the editor of the film Death on a Factory Farm.
304,"The editor of the book ""Gef Bartz"" is the editor of the Farm",Death on a Factory Farm was edited by Geof Bartz.
305,"The editor of the book ""Gef Bartz"" is the editor of the Farm",Geof Bartz is the editor of Death on a Factory Farm.
306,The Runtime of 83.0 metres and the time that 83.0 people live,Death on a Factory Farm has a duration of 83 minutes.
307,The Runtime of 83.0 metres and the time that 83.0 people live,Death on a Factory Farm has a running time of 83.0.
308,The Runtime of 83.0 metres and the time that 83.0 people live,The film ‘Death on a Factory Farm’ lasts 83 minutes.
309,Liselotte Groebina was born on 2 May 1908 and was born on,"Liselotte Grschebina was born on May 2nd, 1908."
310,Liselotte Groebina was born on 2 May 1908 and was born on,"Liselotte Grschebina was born on May 2, 1908."
311,Liselotte Groebina was born on 2 May 1908 and was born on,Liselotte Grschebina was born on 1908-05-02.
312,Karlsruhe is located at 115.0 above sea level and is the location of the town.,Karlsruhe has an elevation of 115 metres above sea level.
313,Karlsruhe is located at 115.0 above sea level and is the location of the town.,Karlsruhe is 115 meters above sea level.
314,Karlsruhe is located at 115.0 above sea level and is the location of the town.,Karlsruhe is 115.0 meters above sea-level.
315,"Dijon has the postal code 21000, the postal code is 21000 and the postcode",The postal code for Dijon is 21000.
316,"Dijon has the postal code 21000, the postal code is 21000 and the postcode",The postal code of Dijon is 21000.
317,SuperCapers has a gross of 30955.0 and a supercapable of 30,"Super Capers' gross income was $30,955."
318,SuperCapers has a gross of 30955.0 and a supercapable of 30,"The film Super Capers grossed $30,955."
319,SuperCapers has a gross of 30955.0 and a supercapable of 30,The box office of Super Capers is $30955.0.
320,"The Super Cappers are based in English speaking, supercapers.",The language of the movie Super Capers is English.
321,"The Super Cappers are based in English speaking, supercapers.",Super Capers is a movie in English.
322,"The Super Cappers are based in English speaking, supercapers.",Super Capers is an English-language film.
323,"Louis Levy is the musician who is the creator of the film, Louis Levy","Louis Levy is the music composer for the film ""It""s great to Be Young""."
324,"Louis Levy is the musician who is the creator of the film, Louis Levy",Louis Levy is the music composer of It's Great to Be Young (1956 film).
325,"Louis Levy is the musician who is the creator of the film, Louis Levy",It's Great to Be Young's music was composed by Louis Levy.
326,Lionsgate is an entertainment industry that offers entertainment industry services to Lionsgate.,Lionsgate is an entertainment company.
327,Lionsgate is an entertainment industry that offers entertainment industry services to Lionsgate.,The industry in which Lionsgate operates is the entertainment.
328,Lionsgate is an entertainment industry that offers entertainment industry services to Lionsgate.,Lionsgate is in the entertainment industry.
329,"The musical artist, Juliat Miller, is John Miller, who is the son of, Julia",Juliet Mills is the daughter of John Mills.
330,"The musical artist, Juliat Miller, is John Miller, who is the son of, Julia",John Mills had a daughter named Juliet Mills.
331,"The musical artist, Juliat Miller, is John Miller, who is the son of, Julia",The child of John Mills is called Juliet Mills.
332,Pontiac are the manufacturers of Pontiac which makes the Pontiac,The Pontiac Rageous is manufactured by Pontiac.
333,Pontiac are the manufacturers of Pontiac which makes the Pontiac,The Pontiac Rageous was a car manufactured by Pontiac.
334,"The county of Bedfordshire is the location of the town of Thurleigh, which is a",The ceremonial county of Thurleigh is Bedfordshire.
335,Lionsgate is a company that offers Broadcast programing services.,Lionsgate offers broadcast programming service.
336,Lionsgate is a company that offers Broadcast programing services.,Lionsgate provides the service of broadcast programming.
337,Lionsgate is a company that offers Broadcast programing services.,Broadcast programming is a service of Lionsgate.
338,GMA Network is a publicly traded company that makes a public company.,GMA Network is a public company.
339,GMA Network is a publicly traded company that makes a public company.,GMA Network is a Public Company.
340,Hypermarcas is managed by their CEO and their key person is Hypermarcas.,Hypermarcas is managed by their CEO.
341,Hypermarcas is managed by their CEO and their key person is Hypermarcas.,The key person in Hypermarcas is the CEO.
342,Hypermarcas is managed by their CEO and their key person is Hypermarcas.,The key person in Hypermarcas is their CEO.
343,Hypermarcas is managed by their CEO and their key person is Hypermarcas.,The CEO is the key person in Hypermarcas.
344,The director of English Without Teas is Harold French and the English language is used.,English Without Tears is a film directed by Harold French.
345,The director of English Without Teas is Harold French and the English language is used.,Harold French was the director of the film English Without Tears.
346,The director of English Without Teas is Harold French and the English language is used.,Harold French directed English without Tears.
347,"The opening of the Hope and the significance of the Petah Tikva is ""","Petah Tikva means ""opening of hope."""
348,"The opening of the Hope and the significance of the Petah Tikva is """,Petah Tikva means ‘Opening of Hope’ in Hebrew.
349,"Jon Helmstein is a key person at Lionsgate, where the Lionsgate is",One key person of Lionsgate is Jon Feltheimer.
350,"Jon Helmstein is a key person at Lionsgate, where the Lionsgate is",One of the key people in Lionsgate is Jon Feltheimer.
351,"Jon Helmstein is a key person at Lionsgate, where the Lionsgate is",Lionsgate is a company with Jon Feltheimer as a key person.
352,Max Benedict died in London and died in London.,Max Benedict died in London.
353,Max Benedict died in London and died in London.,The death place of Max Benedict was London.
354,Michael Roker starred in the SuperCapers which starred Michael Ker.,Super Capers is a film starring Michael Rooker.
355,Michael Roker starred in the SuperCapers which starred Michael Ker.,Super Capers starred Michael Rooker.
356,Michael Roker starred in the SuperCapers which starred Michael Ker.,Michael Rooker played in Super Capers.
357,The Governator is the leader of Ciudad Ayala and the leader is,Ciudad Ayala has a leader called the Governator.
358,The Governator is the leader of Ciudad Ayala and the leader is,In Ciudad Ayala the leader is called the governator.
359,Pontiac Rapidous is a Coupe with a Coupe body style.,The Pontiac Rageous was a car with a coupe body style.
360,Pontiac Rapidous is a Coupe with a Coupe body style.,The Pontiac Rageous has a coupe body style.
361,Pontiac Rapidous is a Coupe with a Coupe body style.,The Pontiac Rageous is a coupe.
362,"La Crosse, Wisconsin is 204.0 above sea level and is the location of the town.",La Crosse Wisconsin is 204.0 meters above sea level.
363,"La Crosse, Wisconsin is 204.0 above sea level and is the location of the town.","La Crosse, Wisconsin is 204 meters above sea level."
364,"La Crosse, Wisconsin is 204.0 above sea level and is the location of the town.",La Crosse is a city in the U.S. state of Wisconsin and its elevation above sea level is 204 m.
365,"La Crosse, Wisconsin is 204.0 above sea level and is the location of the town.","La Crosse, Wisconsin is 204 metres above sea level."
366,Ciudad Ayala is in the Pacific Daylight Time Zone and spent in the,Ciudad Ayala is in the PDT time zone.
367,Ciudad Ayala is in the Pacific Daylight Time Zone and spent in the,Ciudad Ayala's time zone is Pacific Daylight Time.
368,Ciudad Ayala is in the Pacific Daylight Time Zone and spent in the,Ciudad Ayala is located in the Pacific Daylight time zone.
369,"General Motors is the parent company of Pontiac, the parent company of Ponti",The parent company of Pontiac is General Motors.
370,"General Motors is the parent company of Pontiac, the parent company of Ponti",Pontiac's parent company is General Motors.
371,"General Motors is the parent company of Pontiac, the parent company of Ponti",General Motors is the parent company of Pontiac.
372,The Motor Sport Vision was founded in 2004 and is the manufacturer of the Motor Sport Vision.,MotorSport Vision was founded in the year 2004.
373,The Motor Sport Vision was founded in 2004 and is the manufacturer of the Motor Sport Vision.,Motorsport vision was founded in 2004.
374,Max Benedict started his career on 01-01-1947 and became active on 01-01-19,Max Benedict began his career in 1947.
375,Max Benedict started his career on 01-01-1947 and became active on 01-01-19,Max Benedict started his professional activities from the year 1947.
376,Max Benedict started his career on 01-01-1947 and became active on 01-01-19,Max Benedict has been active professionally since 1947.
377,"Mary Hayley Bean is the wife of John Miller, who is the spouse of, Mary",John Mills is the spouse of Mary Hayley Bell.
378,"Mary Hayley Bean is the wife of John Miller, who is the spouse of, Mary",John Mills is Mary Hayley Bell's spouse.
379,"Mary Hayley Bean is the wife of John Miller, who is the spouse of, Mary",John Mills was married to Mary Hayley Bell.
380,"San Francisco born, Justin Halin, was the birthplace of, San Francisco born, San",Justin Whalin was born in San Francisco.
381,"San Francisco born, Justin Halin, was the birthplace of, San Francisco born, San",Justin Whalin is born in San Francisco.
382,"Governor, is the leader of the city of Addlos, which is led by the Governor.",One of the leaders of the state of Morelos is the Governor.
383,"Governor, is the leader of the city of Addlos, which is led by the Governor.",Morelos is led by the Governor.
384,"Governor, is the leader of the city of Addlos, which is led by the Governor.",The title of the leader of Morelos is Governor.
385,The University of Burgundy has 1299 students and 1299 students.,The number of doctoral students in the University of Burgundy is 1299.
386,The University of Burgundy has 1299 students and 1299 students.,The University of Burgundy has 1299 doctoral students.
387,"The presenter of the comic character, Justin Halin, is the presenter, and his",Justin Whalin’s job is a presenter.
388,"The presenter of the comic character, Justin Halin, is the presenter, and his",Justin Whalin was a presenter.
389,"The presenter of the comic character, Justin Halin, is the presenter, and his",Justin Whalin worked as a presenter.
390,Cyril Frankel was born in the United Kingdom and was born in the UK.,Cyril Frankel was born in the UK.
391,Cyril Frankel was born in the United Kingdom and was born in the UK.,Cyril Frankel's birth place was in the United Kingdom.
392,Cyril Frankel was born in the United Kingdom and was born in the UK.,Cyril Frankel was born in the United Kingdom.
393,"The birthplace of Harold French is the UK, where he was born.",Harold French is born in the UK.
394,"The birthplace of Harold French is the UK, where he was born.",Harold French was born in the UK.
395,"The birthplace of Harold French is the UK, where he was born.",Harold French was born in the United Kingdom.
396,Liselotte Groebina is from the country of the country of the country of,Liselotte Grschebina has Israeli nationality.
397,Liselotte Groebina is from the country of the country of the country of,Liselotte Grschebina's nationality is Israeli.
398,Liselotte Groebina is from the country of the country of the country of,Liselotte Grschebina is an Israeli national.
399,"Tom Star Jr. starred in SuperCapers, starring Tom Roger Jr.",Super Capers is a film starring Tom Lister Jr.
400,"Tom Star Jr. starred in SuperCapers, starring Tom Roger Jr.",Super Capers is starring Tom Lister Jr.
401,"Tom Star Jr. starred in SuperCapers, starring Tom Roger Jr.",Super Capers is a movie starring Tom Lister Jr.
402,Pontiac produces the automobiles that are manufactured by Pontiac.,The Pontiac company manufactures automobiles.
403,Pontiac produces the automobiles that are manufactured by Pontiac.,Pontiac makes automobiles.
404,Pontiac produces the automobiles that are manufactured by Pontiac.,Pontiac produces automobiles.
405,"Vice President is a leader in Brazil, which is led by the Vice President.",The leader of Brazil's title is Vice President.
406,"Vice President is a leader in Brazil, which is led by the Vice President.",Vice President is a leader title in Brazil.
407,"Vice President is a leader in Brazil, which is led by the Vice President.",Vice President is a Brazilian leadership title.
408,"Vice President is a leader in Brazil, which is led by the Vice President.",Brazil’s leader has the title of Vice President.
409,"Cyril Frankel is the director of the film ""Cyril Frankel""",It's Great to Be Young is a 1956 film directed by Cyril Frankel.
410,"Cyril Frankel is the director of the film ""Cyril Frankel""",The director of the movie It's Great to Be Young was Cyril Frankel.
411,"Cyril Frankel is the director of the film ""Cyril Frankel""",The director of the 1956 movie It's Great to Be Young is Cyril Frankel.
412,"The English Without Thunders were released on July 28, 1944 and are the current record label of",English Without Tears was released on 1944-07-28.
413,"The English Without Thunders were released on July 28, 1944 and are the current record label of",The movie English Without Tears' release date is 07-28-1944.
414,"The English Without Thunders were released on July 28, 1944 and are the current record label of",English Without Tears is a film released on 28th July 1944.
415,"The film director, Harold Flint, is Harold French's occupation.",Harold French is a film director.
416,"The film director, Harold Flint, is Harold French's occupation.",Harold French served as a film director.
417,"The film director, Harold Flint, is Harold French's occupation.",Harold French was a film director.
418,Tom Simon is the director of Tom Simon and the director of the Factory Farm is Tom,Tom Simon is the director of Death on a Factory Farm.
419,Tom Simon is the director of Tom Simon and the director of the Factory Farm is Tom,"""Death on a Factory Farm"" was directed by Tom Simon."
420,Tom Simon is the director of Tom Simon and the director of the Factory Farm is Tom,Tom Simon directed the film ‘Death on a Factory Farm’.
421,The City Manager is the leader of Ciudad Ayala and the leader is the,The leader title for Ciudad Ayala is City Manager.
422,The City Manager is the leader of Ciudad Ayala and the leader is the,One of the leaders of Ciudad Ayala is the City Manager.
423,Pontiac Romaus ceased production in 1997 and Pontiac Ridgeous were,The Pontiac Rageous was last produced in 1997.
424,Pontiac Romaus ceased production in 1997 and Pontiac Ridgeous were,Production of the Pontiac Rageous ended in 1997.
425,Cyril Frankel is a TV director who has the occupation of Cyril Fran,Cyril Frankel was a television director.
426,Cyril Frankel is a TV director who has the occupation of Cyril Fran,Cyril Frankel is a television director.
427,Cyril Frankel is a TV director who has the occupation of Cyril Fran,Cyril Frankel worked as a television director.
428,"Hayley Millers is the child of John Miller, who is the son of, Hayley",Hayley Mills is the child of John Mills.
429,"Hayley Millers is the child of John Miller, who is the son of, Hayley",John Mills has a child named Hayley Mills.
430,"Hayley Millers is the child of John Miller, who is the son of, Hayley",Hayley Mills is a child of John Mills.
431,Terence Gigan died on the 30th November 1977 and died in the same month.,Terence Rattigan died on the 30th of November in the year 1977.
432,Terence Gigan died on the 30th November 1977 and died in the same month.,Terence Rattigan died on November 30th 1977.
433,Terence Gigan died on the 30th November 1977 and died in the same month.,Terence Rattigan died in 30/11/1977.
434,The English language is spoken in the English language and the ISOC6392 code is eng,The language code (ISO 639-2) of the English language is eng.
435,The English language is spoken in the English language and the ISOC6392 code is eng,“eng” is the ISO 639-2 code for the English language.
436,The English language is spoken in the English language and the ISOC6392 code is eng,The ISO 639-2 code of the English Language is eng.
437,"Hypermarcas has 10252 employees, and its employees are 10252 people.",The number of employees at Hypermarcas is 10252.
438,"Hypermarcas has 10252 employees, and its employees are 10252 people.","Hypermarcas employs 10,252 people."
439,"Hypermarcas has 10252 employees, and its employees are 10252 people.",Hypermarcas has 10252 employees.
440,"Pontiac Ridgeous was assembled in Michigan, and is assembled in Michigan.",The Pontiac Rageous was assembled in Michigan.
441,"Pontiac Ridgeous was assembled in Michigan, and is assembled in Michigan.",The Pontiac Rageous is assembled in Michigan.
442,Saint Petersburg born Anatole de Grogwald was the birthplace of Saint Petersburg.,Anatole de Grunwald was born in Saint Petersburg.
443,Saint Petersburg born Anatole de Grogwald was the birthplace of Saint Petersburg.,The birthplace of Anatole de Grunwald is Saint Petersburg.
444,Saint Petersburg born Anatole de Grogwald was the birthplace of Saint Petersburg.,Anatole de Grunwald's birthplace is Saint Petersburg.
445,Cuernavaca is part of the Cuernavaca region and the city of,Cuernavaca is part of Morelos.
446,Cuernavaca is part of the Cuernavaca region and the city of,Cuernavaca is a part of Morelos.
447,Liselotte Groebina died on 14 June 1994 and died on 14 June 1994,"Liselotte Grschebina died on June 14, 1994."
448,Liselotte Groebina died on 14 June 1994 and died on 14 June 1994,"Liselotte Grschebina died on the 14th of June, 1994."
449,"The President of the House of Deputies is the leader of Mexico, where the leader is",A leader of Mexico is called the President of the Chamber of Deputies.
450,"The President of the House of Deputies is the leader of Mexico, where the leader is",Mexico's government has a leader position titled the President of the Chamber of Deputies.
451,"The President of the House of Deputies is the leader of Mexico, where the leader is",President of the Chamber of Deputies is a leader title in Mexico.
452,"John Miller starred in the film, ""Its Great to be known as the film","John Mills is playing the lead in the movie It's Great to Be Young, which was released in 1956."
453,"John Miller starred in the film, ""Its Great to be known as the film",It's Great to Be Young is a 1956 film starring John Mills.
454,"John Miller starred in the film, ""Its Great to be known as the film",John Mills had a main role in the movie It's Great to Be Young.
455,Anatole de Groinwald is the author of Anatole de Gaswald who wrote,English Without Tears is written by Anatole de Grunwald.
456,Anatole de Groinwald is the author of Anatole de Gaswald who wrote,The writer of English Without Tears was Anatole de Grunwald.
457,Anatole de Groinwald is the author of Anatole de Gaswald who wrote,"""English Without Tears"" was written by Anatole de Grunwald."
0,The Motor Sport Sport Vision is located in Fawkham and its HQ is Faw,MotorSport Vision is located in the city of Fawkham.
1,The Motor Sport Sport Vision is located in Fawkham and its HQ is Faw,"MotorSport Vision is located in the city of Fawkham, UK."
2,The Motor Sport Sport Vision is located in Fawkham and its HQ is Faw,MotorSport Vision is located in Fawkham.
3,The population density of Ciudad Ayala is 1604.0 and the population density is,The population density of Ciudad Ayala is 1604.0.
4,The population density of Ciudad Ayala is 1604.0 and the population density is,Ciudad Ayala city has a population density of 1604.0.
5,The population density of Ciudad Ayala is 1604.0 and the population density is,The population density in Ciudad Ayala is 1604.
6,The official language of the country of Israel is the Modern Hebrew and the official language is,The official language of Israel is modern Hebrew.
7,The official language of the country of Israel is the Modern Hebrew and the official language is,Israel’s official language is Modern Hebrew.
8,The official language of the country of Israel is the Modern Hebrew and the official language is,Modern Hebrew is the official language of Israel.
9,Chinabank is located in the Philippines and is the location of Chinabank.,Chinabank's location is the Philippines.
10,Chinabank is located in the Philippines and is the location of Chinabank.,Chinabank is located in the Philippines.
11,Detroit has a total area of 370.03 and a total area of 370,The total area of the city of Detroit is 370.03 square kilometers.
12,Detroit has a total area of 370.03 and a total area of 370,Detroit has a total area of 370.03 square kilometers.
13,GMA New Media is located in the GMA Network Center and is located in the GMA,GMA New Media is located in the GMA Network Center.
14,GMA New Media is located in the GMA Network Center and is located in the GMA,GMA New Media headquarters are located in the GMA Network Center.
15,GMA New Media is located in the GMA Network Center and is located in the GMA,GMA New Media is located inside GMA Network Center.
16,"The music Composer of the band, Nicholas Brookszky, is the musician of",The music of the film English Without Tears is composed by Nicholas Brodszky.
17,"The music Composer of the band, Nicholas Brookszky, is the musician of",Nicholas Brodszky composed music of the movie English Without Tears.
18,"The music Composer of the band, Nicholas Brookszky, is the musician of",Nicholas Brodszky was a composer of the songs that were used in English Without Tears.
19,"The film, ""Its Great to be 5"" starred by ""Cel",Cecil Parker had a main role in It's Great to Be Young.
20,"The film, ""Its Great to be 5"" starred by ""Cel",Cecil Parker starred in the 1956 movie It's Great to Be Young.
21,"The film, ""Its Great to be 5"" starred by ""Cel",It's Great to be Young is a 1956 film starring Cecil Parker.
22,"Ray Griggs is the director of Super Capers, the director of which, is Ray","The movie ""Super Capers"" was directed by Ray Griggs."
23,"Ray Griggs is the director of Super Capers, the director of which, is Ray",Super Capers is directed by Ray Griggs.
24,"Ray Griggs is the director of Super Capers, the director of which, is Ray",Ray Griggs is the director of Super Capers.
25,Anatole de Groinwald is the producer of Anatole de Growwald and,"""English Without Tears"" was produced by Anatole de Grunwald."
26,Anatole de Groinwald is the producer of Anatole de Growwald and,Anatole de Grunwald was the producer of 'English Without Tears'.
27,Anatole de Groinwald is the producer of Anatole de Growwald and,Anatole de Grunwald is the producer of English Without Tears.
28,"08/26 is the runway name of the Bedford Aerodrome, which has the name","The Bedford Aerodrome has a runway named ""08/26""."
29,"08/26 is the runway name of the Bedford Aerodrome, which has the name",Bedford Aerodrome has a runway called 08/26.
30,"08/26 is the runway name of the Bedford Aerodrome, which has the name",The Bedford Aerodrome runway name is 08/26.
31,Adam West was born in 1928 and was born in the year 1928.,Adam West was born in the year 1928.
32,Adam West was born in 1928 and was born in the year 1928.,Adam West was born in 1928.
33,"The Bedford Autodrome, which serves the city of Bedford, is served by the Bedford Auto",Bedford Aerodrome has served the Bedford Autodrome.
34,"The Bedford Autodrome, which serves the city of Bedford, is served by the Bedford Auto",The place served by the Bedford Aerodrome is the Bedford Autodrome.
35,"The Bedford Autodrome, which serves the city of Bedford, is served by the Bedford Auto",The Bedford Aerodrome serves the Bedford Autodrome.
36,"The author of the film, Ted Williams, is the author of the film, ""It",Writer of the 1956 film It's Great to Be Young is Ted Willis.
37,"The author of the film, Ted Williams, is the author of the film, ""It",Ted Willis is the writer of the film It's Great to Be Young.
38,"The author of the film, Ted Williams, is the author of the film, ""It",The writer of “It’s great to be young” is Ted Willis.
39,"The sister production of the HBO, which has a sister station called the Cinemax, is",HBO and Cinemax are sister stations.
40,"The sister production of the HBO, which has a sister station called the Cinemax, is",HBO is a sister station with Cinemax.
41,"The sister production of the HBO, which has a sister station called the Cinemax, is",Cinemax is a sister channel with HBO.
42,"Reuven Revivallin is the leader of the country of Israel, where the",One of the leaders of Israel is Reuven Rivlin.
43,"Reuven Revivallin is the leader of the country of Israel, where the",The leader of Israel is Reuven Rivlin.
44,"Reuven Revivallin is the leader of the country of Israel, where the",Israel's leader is Reuven Rivlin.
45,"The TV series, which was broadcasted by the HBO, is known by the name of",Death on a Factory Farm was released by HBO.
46,"The TV series, which was broadcasted by the HBO, is known by the name of",Death on a Factory Farm is a film broadcasted by HBO.
47,"The TV series, which was broadcasted by the HBO, is known by the name of",The Death on a Factory Farm was broadcasted by HBO.
48,The official language of the country is the Modern Standard Standard Arabic and the official language is,One of the official languages of Israel Is Modern Standard Arabic.
49,The official language of the country is the Modern Standard Standard Arabic and the official language is,The official language of Israel is Modern Standard Arabic.
50,John Miller died in 2005 and he died in 2005.,John Mills died in 2005.
51,"Leni Robredo is the leader of the Philippines, where Leni Robred",Leni Robredo is the leader of the Philippines.
52,"Leni Robredo is the leader of the Philippines, where Leni Robred",Leni Robredo is a Filipino leader.
53,"Leni Robredo is the leader of the Philippines, where Leni Robred",The leader of the Philippines is Leni Robredo.
54,"Leni Robredo is the leader of the Philippines, where Leni Robred",The name of the leader of the Philippines is Leni Robredo.
55,16800 undergraduate students attend the University of Buregundy which has 16800 undergraduate students,"The University of Burgundy has 16,800 undergraduate students."
56,16800 undergraduate students attend the University of Buregundy which has 16800 undergraduate students,There are 16800 undergraduate students at the University of Burgundy.
57,16800 undergraduate students attend the University of Buregundy which has 16800 undergraduate students,The University of Burgundy has 16800 undergraduate students.
58,"The number of students at the University of Burningy, which has 27400 students, is",There are 27400 students at the University of Burgundy.
59,"The number of students at the University of Burningy, which has 27400 students, is",The number of students in the University of Burgundy is 27400.
60,"The number of students at the University of Burningy, which has 27400 students, is",The University of Burgundy has 27400 students.
61,German Papiermark is the currency of the German Empire and the German empire,The currency of the German Empire is German Papiermark.
62,German Papiermark is the currency of the German Empire and the German empire,The German Empire's currency is the German Papiermark.
63,German Papiermark is the currency of the German Empire and the German empire,One of the currencies of the German Empire was the German Papiermark.
64,"The timeshift for HBO is 10/HO West, and the time zone is 12/08","HBO has different timeshift services, for example, HBO East and HBO West."
65,"The timeshift for HBO is 10/HO West, and the time zone is 12/08",HBO East and HBO West are timeshift channels of HBO.
66,"The timeshift for HBO is 10/HO West, and the time zone is 12/08",HBO's timeshift channel is divided into HBO East and HBO West.
67,"Terence Gigan died on January 1, 1977 and died on January 1, 1977.",Terence Rattigan died in 1977.
68,"Terence Gigan died on January 1, 1977 and died on January 1, 1977.",The death year of Terence Rattigan is 1977.
69,Ciudad Ayala is located in the city of the city and is the type,Ciudad Ayala is a city.
70,"Prime Minister leads the country of Israel, which is led by the Prime Minister.","The Israel's leader title is ""Prime Minister""."
71,"Prime Minister leads the country of Israel, which is led by the Prime Minister.",The leader title of Israel is Prime Minister.
72,"Prime Minister leads the country of Israel, which is led by the Prime Minister.",Israel’s leader is the Prime Minister.
73,"Manila is part of Metro Manila, Metro Manila. Manila is part of Metro Manila.",Manila is part of Metro Manila.
74,"Manila is part of Metro Manila, Metro Manila. Manila is part of Metro Manila.",Metro Manila includes the city of Manila.
75,"The film, Gilbert Taylor, is the film that created the character, Gilbert Taylor, and the",It's Great to Be Young had Gilbert Taylor as cinematographer.
76,"The film, Gilbert Taylor, is the film that created the character, Gilbert Taylor, and the",It's Great to Be Young is in Gilbert Taylor's cinematography.
77,"The film, Gilbert Taylor, is the film that created the character, Gilbert Taylor, and the","Gilbert Taylor was the cinematographer of the film ""It's Great to Be Young""."
78,The currency of the South German Empire is the South German gulden and the German empire is,The German Empire's currency is the South German gulden.
79,The currency of the South German Empire is the South German gulden and the German empire is,The currency of the German Empire is South German gulden.
80,The currency of the South German Empire is the South German gulden and the German empire is,In the German Empire one of the units of currency was the South German Gulden.
81,Terence Gigan was born on 1901-01-01 and was born on 1901-01-01.,Terence Rattigan was born on 01/01/1911.
82,Terence Gigan was born on 1901-01-01 and was born on 1901-01-01.,"Terence Rattigan was born on January 1st, 1911."
83,Terence Gigan was born on 1901-01-01 and was born on 1901-01-01.,Terence Rattigan was born on the first of January in 1911.
84,"Time Warner is the owner of the HBO, which is owned by Time Warner.",The owner of HBO is Time Warner.
85,"Time Warner is the owner of the HBO, which is owned by Time Warner.",Time Warner owns HBO.
86,"Time Warner is the owner of the HBO, which is owned by Time Warner.",Time Warner is the owner of HBO.
87,The leader of the country is Itzik Braverman and the leader is Itzik,One of the leaders of Petah Tikva is Itzik Braverman.
88,The leader of the country is Itzik Braverman and the leader is Itzik,One of the leaders of Petah Tikva was Itzik Braverman.
89,"La Crosse County, Wisconsin is part of La Crosse County, Wisconsin.",La Crosse is a city in La Crosse County in the U.S. state of Wisconsin.
90,"La Crosse County, Wisconsin is part of La Crosse County, Wisconsin.",La Crosse Wisconsin is part of La Crosse County Wisconsin.
91,"La Crosse County, Wisconsin is part of La Crosse County, Wisconsin.","La Crosse, Wisconsin is part of La Crosse County, Wisconsin."
92,"La Crosse County, Wisconsin is part of La Crosse County, Wisconsin.",La Crosse is part of La Crosse County in Wisconsin.
93,Liselotte Groebina is a professional illustrator who makes a living as,Liselotte Grschebina was a professional photographer.
94,Liselotte Groebina is a professional illustrator who makes a living as,Liselotte Grschebina was a photographer.
95,Terence Gigan's Imdbid is 0711905 and he has,Terence Rattigan is registered in IMDb under the ID 0711905.
